hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,adr_bin,is_international
City Hotel,0,114,2016,May,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient-Party,140.4,0,0,101-150,True
City Hotel,0,39,2015,August,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,Transient-Party,62.0,0,0,51-100,True
City Hotel,0,108,2016,October,0,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,0,No Deposit,7,Transient,69.99,0,2,51-100,True
City Hotel,0,95,2015,December,2,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Contract,67.5,0,2,51-100,True
City Hotel,0,32,2015,November,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,119,Transient-Party,73.0,0,0,51-100,True
City Hotel,0,55,2016,May,2,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,Transient,164.9,0,1,150+,True
City Hotel,0,5,2016,April,0,1,0,0,BB,PRT,Aviation,Corporate,1,0,1,A,2,No Deposit,0,Transient,101.0,1,0,101-150,True
City Hotel,0,100,2016,March,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,27,Transient,38.67,0,0,0-50,True
Resort Hotel,1,34,2016,April,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,241,Transient,65.45,0,0,51-100,True
City Hotel,1,21,2016,August,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,151.0,0,0,150+,True
City Hotel,0,1,2017,March,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,152,Transient,65.6,0,0,51-100,True
Resort Hotel,0,0,2016,December,0,2,0,0,BB,PRT,Direct,Direct,1,0,0,E,1,No Deposit,0,Transient,0.0,0,0,,True
Resort Hotel,1,259,2015,September,0,2,0,0,BB,GBR,Groups,Corporate,0,1,0,A,0,Non Refund,0,Transient,40.05,0,0,0-50,True
City Hotel,0,0,2015,December,0,0,0,0,BB,ESP,Offline TA/TO,TA/TO,1,0,0,A,0,No Deposit,28,Contract,0.0,0,0,,True
City Hotel,0,175,2016,July,1,2,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,85.5,0,1,51-100,True
City Hotel,0,386,2016,October,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient-Party,115.0,0,1,101-150,True
City Hotel,0,124,2017,June,0,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,14,Transient,95.7,0,0,51-100,True
City Hotel,0,40,2016,October,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7,Transient,83.16,0,1,51-100,True
City Hotel,1,510,2016,December,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1,Transient,62.8,0,0,51-100,True
City Hotel,1,54,2016,December,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,88.4,0,1,51-100,True
City Hotel,1,142,2016,April,2,2,0,0,BB,POL,Groups,TA/TO,0,0,0,A,0,Non Refund,37,Transient,103.0,0,0,101-150,True
City Hotel,0,273,2015,July,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient-Party,109.0,0,0,101-150,True
City Hotel,0,102,2017,March,0,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,0,No Deposit,14,Transient,79.2,0,0,51-100,True
City Hotel,0,75,2016,April,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient-Party,87.55,0,1,51-100,True
Resort Hotel,1,172,2016,June,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,Transient,74.57,0,1,51-100,True
Resort Hotel,0,100,2017,April,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,385,Transient-Party,83.0,0,1,51-100,True
City Hotel,1,97,2017,May,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,Transient,126.0,0,0,101-150,True
City Hotel,0,90,2017,July,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,164.0,0,0,150+,True
City Hotel,1,15,2017,January,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,79.5,0,0,51-100,True
City Hotel,1,11,2016,January,0,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,68.5,0,1,51-100,True
Resort Hotel,0,60,2015,September,0,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,242,Transient,62.0,1,1,51-100,True
City Hotel,0,97,2017,June,2,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,7,Transient,121.48,0,0,101-150,True
City Hotel,0,4,2017,May,0,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,160.0,0,1,150+,True
City Hotel,0,76,2017,February,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,88.4,0,1,51-100,True
Resort Hotel,0,109,2016,May,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,0,No Deposit,241,Transient,50.06,0,1,51-100,True
Resort Hotel,0,39,2015,August,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,142,Contract,133.43,0,0,101-150,True
City Hotel,1,309,2017,February,4,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,67.15,0,0,51-100,True
City Hotel,0,163,2016,December,2,2,2,0,HB,ITA,Online TA,TA/TO,0,0,0,F,0,No Deposit,9,Transient,192.95,0,0,150+,True
Resort Hotel,0,221,2015,October,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,208,Transient-Party,74.0,0,1,51-100,True
City Hotel,0,4,2016,September,1,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,7,Transient,108.99,0,1,101-150,True
Resort Hotel,0,5,2016,April,0,1,0,0,BB,Unknown,Corporate,Corporate,0,0,5,A,0,No Deposit,0,Transient,45.0,0,0,0-50,False
Resort Hotel,1,140,2016,February,0,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,50.0,0,0,0-50,True
City Hotel,0,107,2016,December,0,3,0,0,HB,ITA,Direct,Direct,0,0,0,D,1,No Deposit,14,Transient,207.67,0,0,150+,True
City Hotel,1,38,2017,January,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,Non Refund,0,Transient,75.0,0,0,51-100,True
City Hotel,0,0,2017,June,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,0,No Deposit,14,Transient,265.0,0,0,150+,True
City Hotel,1,180,2015,October,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,3,Transient,70.0,0,0,51-100,True
Resort Hotel,0,0,2016,January,0,1,0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,0,No Deposit,0,Transient,39.0,0,0,0-50,True
City Hotel,0,50,2015,August,0,3,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,1,Transient-Party,84.0,0,1,51-100,True
Resort Hotel,1,22,2015,August,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,1,No Deposit,240,Transient,211.0,0,3,150+,True
City Hotel,0,167,2017,June,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,182.75,0,2,150+,True
City Hotel,0,62,2017,May,1,2,0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,Transient,144.0,0,0,101-150,True
City Hotel,0,1,2016,January,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient-Party,76.25,0,1,51-100,True
City Hotel,1,1,2016,May,0,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,A,0,No Deposit,0,Transient,95.0,0,0,51-100,True
City Hotel,1,16,2016,June,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,132.33,0,0,101-150,True
Resort Hotel,0,96,2016,March,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,E,0,No Deposit,241,Transient,47.56,0,2,0-50,True
Resort Hotel,1,25,2017,March,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,Transient,68.0,0,0,51-100,True
City Hotel,0,2,2016,January,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,66.0,0,0,51-100,True
City Hotel,1,294,2015,August,0,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,1,Transient-Party,62.0,0,0,51-100,True
Resort Hotel,1,61,2016,August,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,Transient,209.0,0,0,150+,True
City Hotel,0,328,2017,June,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,109.8,0,4,101-150,True
City Hotel,1,186,2017,August,0,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,131.7,0,0,101-150,True
City Hotel,1,196,2016,October,0,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,96.3,0,0,51-100,True
Resort Hotel,0,237,2016,September,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,243,Contract,53.85,0,2,51-100,True
Resort Hotel,0,63,2017,March,6,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,3,No Deposit,440,Transient-Party,41.52,0,1,0-50,True
Resort Hotel,0,4,2017,February,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,0,No Deposit,0,Transient,42.0,1,1,0-50,True
City Hotel,1,88,2017,February,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,2,No Deposit,9,Transient,93.6,0,3,51-100,True
City Hotel,0,16,2017,March,2,2,0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,91.8,0,0,51-100,True
City Hotel,0,269,2017,August,0,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,125.1,0,1,101-150,True
Resort Hotel,0,137,2016,May,2,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,26,Transient,81.82,0,1,51-100,True
City Hotel,0,44,2016,January,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,Transient-Party,98.0,0,0,51-100,True
Resort Hotel,1,175,2017,April,0,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,Transient,60.0,0,0,51-100,True
City Hotel,0,61,2017,January,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,101.43,0,1,101-150,True
Resort Hotel,0,0,2016,November,0,2,0,0,BB,ITA,Direct,TA/TO,1,0,0,A,0,No Deposit,0,Transient,70.0,0,1,51-100,True
City Hotel,0,56,2017,April,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,126.0,0,0,101-150,True
City Hotel,0,102,2017,August,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,0,No Deposit,9,Transient,225.43,0,2,150+,True
Resort Hotel,0,35,2016,December,0,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,Transient,43.0,0,1,0-50,True
City Hotel,1,268,2015,July,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,5,Transient,82.0,0,0,51-100,True
Resort Hotel,0,5,2017,January,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,314,Transient-Party,40.4,1,1,0-50,True
City Hotel,0,120,2016,July,0,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,Transient,146.7,1,0,101-150,True
City Hotel,0,18,2017,July,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,1,No Deposit,14,Transient-Party,195.0,0,2,150+,True
City Hotel,1,615,2017,March,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1,Transient,59.0,0,0,51-100,True
City Hotel,1,99,2017,April,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,58,Transient-Party,95.0,0,0,51-100,True
City Hotel,0,2,2015,September,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,69,Transient,0.0,0,1,,True
City Hotel,0,3,2017,March,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,98.0,0,2,51-100,True
City Hotel,1,109,2016,February,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,19,Transient,75.0,0,0,51-100,True
City Hotel,0,1,2016,January,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,83,Transient,66.0,0,0,51-100,True
Resort Hotel,0,47,2016,April,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,1,No Deposit,298,Transient-Party,54.5,0,0,51-100,True
City Hotel,0,43,2016,October,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,119.0,0,1,101-150,True
City Hotel,1,27,2015,July,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1,Transient-Party,62.0,0,0,51-100,True
City Hotel,1,165,2016,July,0,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,94.5,0,0,51-100,True
City Hotel,0,247,2016,June,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient-Party,111.0,0,1,101-150,True
Resort Hotel,0,180,2017,July,1,2,2,0,BB,BEL,Direct,Direct,0,0,0,G,0,No Deposit,250,Transient,230.0,1,1,150+,True
City Hotel,0,53,2016,November,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,166.0,0,0,150+,True
City Hotel,0,29,2017,January,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,129.7,0,1,101-150,True
Resort Hotel,0,29,2016,February,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,115,Transient,26.1,0,0,0-50,True
City Hotel,1,368,2017,June,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,229,Transient,90.0,0,0,51-100,True
City Hotel,1,56,2017,July,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,133.33,0,0,101-150,True
Resort Hotel,1,128,2016,April,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,Transient,52.2,0,0,51-100,True
Resort Hotel,0,187,2017,July,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,Transient,140.0,0,1,101-150,True
City Hotel,1,33,2015,October,0,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient,79.11,0,0,51-100,True
City Hotel,0,14,2017,February,0,1,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,88.0,0,1,51-100,True
City Hotel,1,34,2015,December,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,19,Transient,90.0,0,0,51-100,True
City Hotel,0,179,2016,September,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient-Party,126.9,0,2,101-150,True
City Hotel,0,2,2016,May,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,80.0,0,2,51-100,True
City Hotel,1,125,2016,February,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,0,No Deposit,9,Contract,81.0,0,1,51-100,True
City Hotel,1,52,2017,March,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,56,Transient,80.0,0,0,51-100,True
City Hotel,1,60,2015,December,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,0,No Deposit,9,Transient,110.43,0,0,101-150,True
City Hotel,1,344,2016,June,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1,Transient,62.0,0,0,51-100,True
City Hotel,1,266,2017,May,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,58,Transient,100.0,0,0,51-100,True
Resort Hotel,0,342,2016,October,2,2,0,0,BB,GBR,Groups,Direct,0,0,0,E,0,No Deposit,273,Transient-Party,80.81,0,0,51-100,True
City Hotel,1,98,2015,November,1,1,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,37,Transient-Party,84.0,0,0,51-100,True
City Hotel,0,61,2015,November,2,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,28,Transient,90.0,0,0,51-100,True
City Hotel,1,0,2016,February,0,2,0,0,BB,PRT,Complementary,Direct,0,0,0,E,0,No Deposit,0,Transient,0.0,0,2,,True
City Hotel,1,71,2017,March,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,85,Transient,76.5,0,2,51-100,True
City Hotel,0,1,2016,January,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,99.0,0,1,51-100,True
City Hotel,0,24,2016,September,1,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient-Party,108.0,0,1,101-150,True
City Hotel,0,57,2016,June,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient-Party,90.67,0,1,51-100,True
City Hotel,0,282,2016,June,0,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,1,Transient-Party,73.33,0,1,51-100,True
City Hotel,0,115,2016,February,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,2,No Deposit,134,Transient-Party,1.0,0,0,0-50,True
City Hotel,0,141,2016,July,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient-Party,107.95,0,1,101-150,True
City Hotel,1,504,2017,August,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,229,Transient-Party,90.0,0,0,51-100,True
City Hotel,0,17,2017,March,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,88.0,0,1,51-100,True
City Hotel,1,0,2017,August,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,140.0,0,0,101-150,True
Resort Hotel,1,222,2015,September,1,2,0,0,FB,PRT,Groups,Corporate,0,25,0,A,0,Non Refund,252,Transient,49.95,0,0,0-50,True
Resort Hotel,0,0,2016,January,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,45.0,0,0,0-50,True
City Hotel,1,245,2016,July,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,19,Transient,110.0,0,0,101-150,True
City Hotel,0,11,2017,April,1,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient-Party,124.5,0,0,101-150,True
Resort Hotel,0,151,2016,August,1,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,96,Transient,117.2,0,1,101-150,True
City Hotel,1,12,2016,March,0,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,183.67,0,0,150+,True
City Hotel,0,66,2016,July,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,141.3,0,0,101-150,True
City Hotel,1,39,2015,August,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient-Party,101.5,0,0,101-150,True
City Hotel,1,169,2017,June,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,19,Transient,170.0,0,0,150+,True
City Hotel,1,316,2016,May,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1,Transient,62.0,0,0,51-100,True
City Hotel,0,0,2016,June,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,124.33,0,1,101-150,True
Resort Hotel,0,13,2017,January,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,40.0,0,1,0-50,True
City Hotel,0,24,2016,September,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,22,Transient,95.0,0,0,51-100,True
City Hotel,0,73,2016,July,2,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,86,Transient,117.64,0,1,101-150,True
City Hotel,0,288,2016,May,0,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,1,Transient-Party,81.67,0,0,51-100,True
Resort Hotel,0,19,2017,January,0,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,1,No Deposit,240,Transient-Party,43.0,0,1,0-50,True
City Hotel,0,7,2016,May,0,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient-Party,144.0,0,1,101-150,True
City Hotel,0,118,2017,May,0,3,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,0,No Deposit,9,Transient,198.0,0,1,150+,True
City Hotel,1,68,2016,February,0,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,37,Transient,75.0,0,0,51-100,True
Resort Hotel,0,4,2017,May,2,2,0,0,BB,NZL,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,Transient,95.0,0,2,51-100,True
Resort Hotel,0,15,2016,March,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,250,Transient,45.0,0,0,0-50,True
Resort Hotel,0,34,2016,October,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,6,Transient,0.0,0,0,,True
City Hotel,1,250,2016,September,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,3,Transient,95.0,0,0,51-100,True
Resort Hotel,0,305,2016,July,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,40,Contract,59.8,0,0,51-100,True
City Hotel,0,20,2017,July,1,2,1,0,BB,GBR,Direct,Direct,0,0,0,E,0,No Deposit,14,Transient,179.0,0,0,150+,True
City Hotel,0,219,2015,September,1,1,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,3,Transient-Party,76.67,0,0,51-100,True
City Hotel,0,53,2015,August,1,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,1,Transient-Party,62.0,0,0,51-100,True
City Hotel,1,146,2016,April,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,26,Transient,95.0,0,0,51-100,True
City Hotel,0,465,2017,July,0,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,229,Transient-Party,112.67,0,1,101-150,True
Resort Hotel,0,31,2016,December,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,0,No Deposit,6,Group,40.0,0,1,0-50,True
City Hotel,1,104,2017,May,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,160.0,0,0,150+,True
City Hotel,1,288,2016,May,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1,Transient-Party,65.0,0,0,51-100,True
City Hotel,0,128,2016,August,0,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9,Transient,146.7,0,2,101-150,True
City Hotel,1,142,2017,June,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,3,Transient,125.0,0,0,101-150,True
Resort Hotel,0,15,2016,November,0,2,1,0,BB,ROU,Online TA,TA/TO,0,0,0,G,0,No Deposit,240,Transient-Party,88.0,1,2,51-100,True
Resort Hotel,0,0,2017,April,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,B,0,No Deposit,0,Transient,110.0,0,0,101-150,True
City Hotel,0,59,2016,August,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,109.8,0,1,101-150,True
Resort Hotel,0,84,2017,June,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,1,No Deposit,250,Transient,140.0,0,3,101-150,True
City Hotel,0,64,2016,April,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,105.3,0,1,101-150,True
Resort Hotel,1,20,2017,August,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,11,Transient,182.0,0,1,150+,True
Resort Hotel,0,1,2016,December,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,Transient,65.0,0,0,51-100,True
City Hotel,1,115,2017,May,1,2,0,0,BB,LUX,Online TA,TA/TO,0,0,0,E,0,No Deposit,9,Transient,173.25,0,2,150+,True
City Hotel,0,105,2017,March,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,8,Transient,91.81,0,1,51-100,True
Resort Hotel,0,70,2016,November,0,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,Transient,82.8,0,1,51-100,True
City Hotel,0,221,2015,October,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,3,Transient-Party,65.0,0,0,51-100,True
Resort Hotel,0,77,2015,September,3,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,40,Contract,72.1,0,0,51-100,True
Resort Hotel,1,246,2015,September,2,2,0,0,BB,Unknown,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,96,Transient-Party,58.95,0,0,51-100,False
City Hotel,1,68,2016,April,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,1,No Deposit,9,Transient,108.38,0,1,101-150,True
City Hotel,0,53,2016,December,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9,Transient,79.2,0,2,51-100,True
City Hotel,1,150,2017,June,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,120.0,0,0,101-150,True
City Hotel,0,266,2017,May,0,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,1,No Deposit,9,Transient,18.0,0,1,0-50,True
City Hotel,1,55,2017,May,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,135.0,0,0,101-150,True
City Hotel,0,11,2017,March,0,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,441,Transient-Party,130.0,0,2,101-150,True
